customer_id,total_debit_amount_cad,total_credit_amount_cad,debit_count,credit_count,transaction_frequency,avg_transaction_interval_day,mode_transaction_interval_day,mode_transaction_type,date_range,max_credit_transaction_amount,avg_credit_transaction_amount,max_debit_transaction_amount,avg_debit_transaction_amount,ecommerce_ratio,cash_ratio
SYNCID0000007391,9690.58,41714.35,28,12,40,2.727272727272727,1,4,90,3249.49,807.5483333333333,5797.43,1489.7982142857143,0.0,0.0
SYNCID0000007392,63388.88,130463.56999999999,57,14,71,2.4054054054054053,0,1,89,15557.69,4527.777142857142,104050.29,2288.834561403509,0.2777777777777778,0.0
SYNCID0000007393,1211.2199999999998,4237.32,3,3,6,15.2,-1,3,76,606.54,403.73999999999995,3395.87,1412.4399999999998,0.0,0.0
SYNCID0000007394,104309.88999999998,14448.55,59,4,63,2.0681818181818183,1,1,91,102619.04,26077.472499999996,2216.3,244.8906779661017,0.21052631578947367,0.0
SYNCID0000007395,9863.85,30869.57,141,6,147,1.3636363636363635,0,1,90,8498.15,1643.9750000000001,6779.52,218.93312056737588,0.3561643835616438,0.0
SYNCID0000007396,762341.53,232564.17,104,211,315,1.3432835820895523,0,3,90,140510.21,3612.993033175356,39774.73,2236.1939423076924,0.0,1.0
SYNCID0000007397,11113.1,73017.11,46,22,68,2.3076923076923075,0,4,90,1778.39,505.14090909090913,7030.53,1587.3284782608696,0.0,0.0
SYNCID0000007398,405906.17,603238.63,140,174,314,1.5166666666666666,0,3,91,61743.85,2332.79408045977,294539.7,4308.847357142858,0.0,0.0
SYNCID0000007399,50213.7,57060.2,52,16,68,2.116279069767442,0,1,91,32551.85,3138.35625,23576.96,1097.3115384615385,0.25,0.75
SYNCID0000007400,101995.69,135949.55,143,64,207,1.2133333333333334,0,1,91,47103.92,1593.68265625,20080.37,950.6961538461537,0.11650485436893204,0.0
SYNCID0000007401,8648.03,26177.4,43,7,50,2.5277777777777777,1,1,91,3163.79,1235.4328571428573,14403.27,608.7767441860466,0.2,0.0
SYNCID0000007402,895.28,2297.37,3,5,8,12.428571428571429,10,2,87,421.1,179.05599999999998,1651.92,765.79,0.0,0.0
SYNCID0000007403,24623.78,3560227.0300000003,24,20,44,3.5,0,3,91,12727.57,1231.1889999999999,3321967.64,148342.7929166667,0.0,0.0
SYNCID0000007404,6263.1,6607.93,26,2,28,4.333333333333333,0,1,91,5439.68,3131.55,2840.27,254.15115384615385,0.125,0.0
SYNCID0000007405,2540.49,1762.42,3,4,7,12.833333333333334,-1,2,77,1813.73,635.1225,1233.44,587.4733333333334,0.0,0.0
SYNCID0000007406,458.21,395.13,1,2,3,28.0,-1,2,56,338.13,229.105,395.13,395.13,0.0,0.0
SYNCID0000007407,118953.25,156169.82,76,123,199,1.2,0,4,90,10440.45,967.099593495935,24471.93,2054.866052631579,0.0,0.0
SYNCID0000007408,494366.83999999997,915587.1800000002,79,90,169,1.5423728813559323,0,2,91,129708.08,5492.964888888889,533372.81,11589.711139240508,0.0,0.0
SYNCID0000007409,14905.06,20372.5,24,50,74,1.6808510638297873,1,4,79,1705.66,298.1012,6400.48,848.8541666666666,0.0,0.0
SYNCID0000007410,2073.29,4043.3199999999997,3,2,5,20.25,-1,2,81,1904.25,1036.645,3425.35,1347.7733333333333,0.0,0.0
SYNCID0000007411,50849.65,85556.0,79,43,122,1.4516129032258065,0,4,90,9442.21,1182.55,10267.8,1082.987341772152,0.0,0.0
SYNCID0000007412,331543.9,314020.71,54,23,77,1.82,0,3,91,139008.22,14414.952173913045,249450.44,5815.198333333334,0.18181818181818182,0.0
SYNCID0000007414,54895.54,76083.63,125,4,129,1.467741935483871,0,1,91,53896.28,13723.885,24269.64,608.66904,0.23478260869565218,0.0
SYNCID0000007415,2698.73,35457.19,151,6,157,1.2638888888888888,0,1,91,2603.41,449.78833333333336,5164.42,234.81582781456956,0.28662420382165604,0.0
SYNCID0000007416,253.7,461.82,2,1,3,8.0,-1,3,16,253.7,253.7,290.58,230.91,0.0,0.0
SYNCID0000007417,43522.11,51745.21,80,10,90,1.5964912280701755,1,1,91,22950.59,4352.211,23991.2,646.815125,0.4722222222222222,0.0
SYNCID0000007418,104191.20999999999,197434.59,230,27,257,1.0705882352941176,0,1,91,49198.19,3858.9337037037035,55056.12,858.4112608695652,0.10126582278481013,0.9444444444444444
SYNCID0000007419,87415.55,33781.02,19,17,36,3.5,0,3,84,44378.9,5142.091176470589,20576.27,1777.9484210526314,0.0,0.0
SYNCID0000007420,14033.72,34078.05,6,2,8,14.0,-1,2,84,13502.63,7016.86,26437.15,5679.675,0.0,0.0
SYNCID0000007421,7443.01,161439.11000000002,12,4,16,6.142857142857143,1,3,86,5336.21,1860.7525,82473.41,13453.259166666669,0.0,0.0
SYNCID0000007422,324734.14,334368.89,103,115,218,1.5166666666666666,0,2,91,51671.95,2823.7751304347826,45198.05,3246.2999029126213,0.0,0.0
SYNCID0000007423,19051.73,5569.120000000001,5,2,7,10.0,4,2,60,18043.36,9525.865,2952.11,1113.824,0.0,0.0
SYNCID0000007424,4690.32,11344.7,3,9,12,8.5,2,3,85,2106.48,521.1466666666666,9295.8,3781.566666666667,0.0,0.0
SYNCID0000007425,114936.98999999999,20367.83,21,9,30,3.9565217391304346,0,2,91,100506.7,12770.776666666665,9744.92,969.8966666666668,0.0,0.0
SYNCID0000007427,308979.11,1676747.02,65,54,119,1.6851851851851851,0,3,91,63795.23,5721.83537037037,510902.98,25796.108,0.0,0.0
SYNCID0000007428,3822.76,26427.27,99,5,104,1.5517241379310345,0,1,90,1513.25,764.552,3141.4,266.9421212121212,0.0707070707070707,0.0
SYNCID0000007429,7065.969999999999,15785.880000000001,15,11,26,4.136363636363637,2,4,91,3156.01,642.360909090909,3184.36,1052.392,1.0,0.0
SYNCID0000007430,38095.03,9260.38,29,16,45,2.903225806451613,0,3,90,15969.48,2380.939375,1629.73,319.32344827586206,0.18181818181818182,0.0
SYNCID0000007431,49394.77,39228.35,41,46,87,1.6666666666666667,0,4,85,10638.63,1073.799347826087,5534.34,956.7890243902439,0.125,0.0
SYNCID0000007432,45055.3,10092.75,14,9,23,4.7368421052631575,1,3,90,18100.25,5006.144444444445,3238.7,720.9107142857143,0.0,0.0
SYNCID0000007433,69992.12,79338.85,39,34,73,1.7755102040816326,1,3,87,14845.37,2058.5917647058823,15033.38,2034.3294871794874,0.0,0.0
SYNCID0000007434,232271.55,57054.259999999995,15,28,43,2.935483870967742,1,4,91,212084.18,8295.4125,26687.53,3803.617333333333,0.0,0.0
SYNCID0000007436,250721.32,45426.64,87,29,116,1.4918032786885247,0,1,91,86780.14,8645.56275862069,11173.62,522.1452873563219,0.203125,0.5294117647058824
SYNCID0000007437,198432.84000000003,114343.8,46,31,77,2.1666666666666665,0,2,91,123437.57,6401.0593548387105,30352.46,2485.7347826086957,0.0,0.0
SYNCID0000007439,83777.23000000001,13129.42,21,19,40,2.903225806451613,1,3,90,27768.25,4409.327894736843,6525.77,625.2104761904762,0.3333333333333333,0.6666666666666666
SYNCID0000007440,23273.82,35545.41,27,66,93,1.5925925925925926,0,4,86,2117.32,352.63363636363636,10315.78,1316.496666666667,0.25,0.6666666666666666
SYNCID0000007441,18482.33,24723.07,101,16,117,1.318840579710145,1,1,91,5185.25,1155.145625,2618.5,244.7828712871287,0.19318181818181818,0.7727272727272727
SYNCID0000007442,396788.03,1464.23,4,5,9,9.428571428571429,14,3,66,344125.68,79357.606,814.93,366.0575,0.0,0.0
SYNCID0000007443,18435.640000000003,23738.78,42,11,53,2.4166666666666665,0,1,87,8659.18,1675.967272727273,12000.21,565.2090476190476,0.12121212121212122,1.0
SYNCID0000007444,26179.260000000002,17474.98,42,15,57,2.3333333333333335,1,1,91,7102.13,1745.284,2122.91,416.07095238095235,0.10714285714285714,0.0
SYNCID0000007445,14336.25,64839.17999999999,31,3,34,3.269230769230769,1,1,85,10276.25,4778.75,52618.71,2091.586451612903,0.41379310344827586,0.0
SYNCID0000007446,87871.58,41568.73,27,11,38,3.4615384615384617,0,3,90,42558.32,7988.325454545455,5359.68,1539.5825925925926,0.0,0.0
SYNCID0000007448,25436.940000000002,19256.38,6,3,9,10.625,-1,2,85,19834.4,8478.980000000001,15709.51,3209.396666666667,1.0,0.0
SYNCID0000007450,30441.57,1020905.82,129,26,155,1.5517241379310345,0,2,90,13995.92,1170.8296153846154,367202.66,7913.998604651162,0.05,0.0
SYNCID0000007451,53047.91,110476.44,33,38,71,2.1951219512195124,0,2,90,5984.04,1395.9976315789474,49336.39,3347.7709090909093,0.0,0.0
SYNCID0000007452,1062.31,27490.440000000002,16,8,24,3.2,1,4,64,350.66,132.78875,8197.73,1718.1525000000001,0.6,0.0
SYNCID0000007453,3513.45,28816.76,131,5,136,1.2714285714285714,0,1,89,2504.35,702.6899999999999,3191.94,219.9752671755725,0.40601503759398494,0.0
SYNCID0000007454,453979.48,102464.23,46,25,71,2.022222222222222,0,2,91,366908.55,18159.1792,31742.68,2227.483260869565,0.2222222222222222,0.0
SYNCID0000007456,19369.1,18049.04,11,11,22,4.153846153846154,0,2,54,10142.5,1760.8272727272727,8833.79,1640.8218181818183,0.0,0.0
SYNCID0000007457,29758.61,68365.02,39,37,76,1.7307692307692308,1,4,90,3233.05,804.2867567567567,10421.61,1752.9492307692308,0.0,0.0
SYNCID0000007458,338134.32,443848.04,233,274,507,1.058139534883721,0,3,91,31587.43,1234.0668613138687,40276.55,1904.9272103004291,0.0,0.0
SYNCID0000007459,55524.0,154643.66,176,54,230,1.123456790123457,0,1,91,10754.63,1028.2222222222222,12454.53,878.6571590909091,0.1896551724137931,0.0
SYNCID0000007461,47090.079999999994,34428.6,103,27,130,1.3846153846153846,0,1,90,24353.1,1744.077037037037,8748.41,334.25825242718446,0.18085106382978725,0.0
SYNCID0000007463,8375.69,7409.52,57,9,66,2.0454545454545454,0,1,90,5226.62,930.6322222222223,1571.25,129.99157894736842,0.1016949152542373,0.0
SYNCID0000007464,8654.89,23361.34,55,10,65,2.119047619047619,0,1,89,4342.15,865.4889999999999,9660.68,424.75163636363635,0.17307692307692307,0.0
SYNCID0000007466,8933.0,250244.46,10,4,14,5.666666666666667,2,3,68,7815.98,2233.25,216054.96,25024.446,0.0,0.0
SYNCID0000007468,113842.61,354918.21,91,40,131,1.6363636363636365,0,2,90,32499.86,2846.06525,142062.91,3900.20010989011,1.0,0.0
SYNCID0000007469,38818.91,64343.5,121,36,157,1.318840579710145,0,1,91,19259.49,1078.3030555555556,10804.83,531.7644628099174,0.2127659574468085,0.0
SYNCID0000007470,102622.75,600773.65,48,30,78,1.9555555555555555,0,3,88,48300.3,3420.758333333333,519433.42,12516.117708333333,0.14285714285714285,1.0
SYNCID0000007471,9471.48,9878.23,23,4,27,3.8181818181818183,1,1,84,6800.09,2367.87,5116.59,429.4882608695652,0.45454545454545453,0.0
SYNCID0000007473,60553.799999999996,58070.96000000001,26,22,48,2.4594594594594597,1,3,91,18202.35,2752.445454545454,27066.38,2233.498461538462,0.1111111111111111,0.0
SYNCID0000007474,19533.61,59615.549999999996,114,22,136,1.2465753424657535,0,1,91,12075.11,887.8913636363636,8506.13,522.9434210526315,0.3037974683544304,1.0
SYNCID0000007475,140.84,38350.3,50,1,51,2.3333333333333335,1,1,91,140.84,140.84,19995.21,767.0060000000001,0.3488372093023256,0.0
SYNCID0000007476,35961.34,147560.66,112,23,135,1.338235294117647,0,4,91,10339.16,1563.5365217391302,10774.62,1317.505892857143,0.0,0.0
SYNCID0000007477,3087.92,50623.57,18,10,28,4.333333333333333,0,3,91,2197.77,308.79200000000003,22332.56,2812.4205555555554,0.0,0.0
SYNCID0000007479,33933.159999999996,3387.02,4,9,13,8.181818181818182,1,3,90,23601.21,3770.3511111111106,2887.31,846.755,0.0,0.0
SYNCID0000007480,78272.23000000001,22858.74,22,17,39,2.6774193548387095,1,3,83,64686.54,4604.248823529412,10174.74,1039.0336363636363,0.0,0.0
SYNCID0000007481,89.42,4255.66,1,1,2,41.0,-1,2,41,89.42,89.42,4255.66,4255.66,0.0,0.0
SYNCID0000007482,14852.99,6406890.56,22,11,33,3.6,1,3,90,4636.37,1350.2718181818182,3654345.69,291222.29818181816,0.0,0.0
SYNCID0000007483,12007.44,215184.31,39,31,70,2.119047619047619,0,2,89,2184.05,387.3367741935484,147083.73,5517.54641025641,0.0,0.0
SYNCID0000007484,749773.11,498418.51999999996,246,140,386,1.1666666666666667,0,3,91,260128.18,5355.522214285714,108085.93,2026.091544715447,0.12941176470588237,1.0
SYNCID0000007486,23701.6,27445.57,11,7,18,4.866666666666666,4,2,73,12882.75,3385.942857142857,20153.93,2495.0518181818184,1.0,0.0
SYNCID0000007487,66232.29,17088.97,14,8,22,4.368421052631579,1,4,83,62590.67,8279.03625,5551.88,1220.6407142857145,0.0,0.0
SYNCID0000007490,6646.76,14978.9,7,9,16,4.846153846153846,1,3,63,3858.73,738.5288888888889,5851.95,2139.842857142857,0.0,0.0
SYNCID0000007491,10683.01,96157.47,12,12,24,4.142857142857143,2,3,87,2316.85,890.2508333333334,67796.94,8013.1225,0.0,0.0
SYNCID0000007492,1636.97,5860.07,30,2,32,3.3703703703703702,1,1,91,1716.57,818.485,986.9,195.33566666666667,0.25,0.0
SYNCID0000007494,30968.66,60516.95,20,20,40,3.3703703703703702,0,3,91,10395.25,1548.433,26816.52,3025.8475,0.0,0.0
SYNCID0000007495,20091.390000000003,26829.34,111,6,117,1.4,0,1,91,17606.31,3348.5650000000005,4109.67,241.70576576576576,0.10810810810810811,1.0
SYNCID0000007496,48544.840000000004,78456.11,80,21,101,1.7169811320754718,0,1,91,13789.02,2311.6590476190477,26689.52,980.701375,0.23214285714285715,0.0
SYNCID0000007497,69960.08,53432.8,39,50,89,1.7169811320754718,0,4,91,22916.21,1399.2016,15160.6,1370.071794871795,0.0,0.0
SYNCID0000007498,124104.66,61399.12,35,9,44,2.71875,0,1,87,123436.02,13789.406666666668,50622.9,1754.2605714285714,0.3333333333333333,0.0
SYNCID0000007499,808829.8200000001,893473.6100000001,311,20,331,1.0705882352941176,0,1,91,779206.85,40441.491,588333.02,2872.9054983922833,0.2986111111111111,0.0
SYNCID0000007500,140069.47,232608.03,532,34,566,1.011111111111111,0,1,91,92580.62,4119.690294117647,36479.86,437.23313909774436,0.31679389312977096,0.6666666666666666
SYNCID0000007501,283889.86,286105.79000000004,179,92,271,1.0963855421686748,0,1,91,60311.27,3085.759347826087,55791.75,1598.356368715084,0.304,0.0
SYNCID0000007502,13856.46,18610.53,19,8,27,4.944444444444445,0,2,89,4037.92,1732.0575,3987.87,979.5015789473683,0.0,0.0
SYNCID0000007503,675.47,7700.969999999999,6,2,8,12.166666666666666,21,3,73,361.29,337.735,6313.36,1283.495,0.0,0.0
SYNCID0000007505,46654.45,65086.01,30,15,45,2.8333333333333335,0,2,85,14401.46,3110.2966666666666,12496.14,2169.5336666666667,0.0,0.0
SYNCID0000007506,8934.050000000001,158103.22,164,11,175,1.2816901408450705,0,1,91,18852.22,812.1863636363637,83682.58,964.0440243902439,0.32919254658385094,1.0
SYNCID0000007507,127421.01,184497.4,159,19,178,1.2465753424657535,0,1,91,109076.0,6706.368947368421,103924.88,1160.361006289308,0.2619047619047619,0.8
SYNCID0000007508,308822.85000000003,55749.340000000004,8,9,17,7.0,0,3,84,277157.77,34313.65,40623.98,6968.6675000000005,0.0,0.0
SYNCID0000007510,2593.88,7750.040000000001,2,7,9,5.5,1,4,44,995.91,370.55428571428575,5644.77,3875.0200000000004,0.0,0.0
SYNCID0000007511,11182.460000000001,38417.58,105,11,116,1.435483870967742,0,1,89,2783.71,1016.5872727272728,6831.47,365.8817142857143,0.16842105263157894,0.0
SYNCID0000007512,111687.54,52875.68,171,27,198,1.1666666666666667,0,1,91,37650.31,4136.575555555555,11930.7,309.2145029239766,0.16560509554140126,0.625
SYNCID0000007513,238.31,5550.54,31,2,33,3.7083333333333335,0,1,89,463.51,119.155,1039.0,179.04967741935485,0.15151515151515152,0.0
SYNCID0000007514,815913.0,169969.21,123,81,204,1.318840579710145,0,3,91,312497.88,10073.0,36685.31,1381.8634959349592,0.5,0.0
SYNCID0000007515,596483.03,230121.82,206,137,343,1.1375,0,2,91,75317.9,4353.890729927008,27393.84,1117.096213592233,0.205607476635514,0.0
SYNCID0000007516,1650542.46,272733.0,107,212,319,1.4,0,3,91,275683.77,7785.577641509434,46131.45,2548.9065420560746,0.0,0.0
SYNCID0000007517,26740.34,1936003.1800000002,40,6,46,2.588235294117647,1,1,88,11281.17,4456.723333333333,1812539.03,48400.07950000001,0.28,1.0
SYNCID0000007518,7648399.739999999,14819239.059999999,77,46,123,1.6851851851851851,0,2,91,4485846.1,166269.55956521738,10412914.44,192457.6501298701,0.0,0.0
SYNCID0000007519,44.7,1157.9299999999998,5,1,6,9.2,2,1,46,44.7,44.7,586.93,231.58599999999996,0.0,1.0
SYNCID0000007520,108243.52,173244.46,48,44,92,1.836734693877551,0,2,90,38381.73,2460.08,35175.9,3609.259583333333,0.0,0.0
SYNCID0000007521,90092.37,91000.36,128,50,178,1.2465753424657535,0,1,91,36258.75,1801.8473999999999,15297.57,710.9403125,0.2736842105263158,0.0
SYNCID0000007522,6138.25,59748.880000000005,14,12,26,3.8,0,3,76,1749.11,511.5208333333333,34439.07,4267.777142857143,0.0,0.0
SYNCID0000007523,1765.15,3972.62,3,2,5,10.25,9,4,41,1732.96,882.575,1980.14,1324.2066666666667,0.0,0.0
SYNCID0000007524,2784.3199999999997,1436.13,7,3,10,7.111111111111111,4,3,64,1998.36,928.1066666666666,1254.13,205.1614285714286,0.0,0.0
SYNCID0000007525,19300.329999999998,18863.7,25,4,29,3.7916666666666665,1,1,91,17505.68,4825.0824999999995,8777.42,754.548,0.19047619047619047,1.0
SYNCID0000007526,1139.24,45081.62,9,2,11,9.11111111111111,2,3,82,1113.93,569.62,29635.77,5009.068888888889,0.0,0.0
SYNCID0000007527,14429.82,35263.35,12,16,28,3.5,1,3,84,4878.32,901.86375,19393.84,2938.6124999999997,0.0,0.0
SYNCID0000007528,1267.78,61240.829999999994,5,2,7,8.666666666666666,12,1,52,1049.95,633.89,58588.02,12248.166,0.5,0.0
SYNCID0000007530,9216.91,43028.98,133,23,156,1.2638888888888888,0,1,91,3146.92,400.73521739130433,9692.36,323.5261654135339,0.1885245901639344,1.0
SYNCID0000007532,41997.12,300012.87,43,29,72,1.8571428571428572,1,2,91,9322.02,1448.176551724138,176162.26,6977.043488372093,0.1111111111111111,1.0
SYNCID0000007533,29362.22,67189.35,26,11,37,3.1379310344827585,1,3,91,11395.31,2669.2927272727275,42100.73,2584.2057692307694,0.0,0.0
SYNCID0000007534,732511.22,300558.63,41,21,62,2.4324324324324325,0,3,90,373319.7,34881.486666666664,166247.59,7330.698292682927,0.0,0.0
SYNCID0000007535,22542.98,21820.82,36,10,46,2.5714285714285716,1,1,90,10094.88,2254.298,9375.97,606.1338888888889,0.26666666666666666,1.0
SYNCID0000007536,298220.72000000003,622255.35,41,25,66,2.757575757575758,0,3,91,223008.13,11928.828800000001,468437.2,15176.95975609756,0.0,0.0
SYNCID0000007537,82302.57,78380.94,200,61,261,1.058139534883721,0,1,91,31632.24,1349.2224590163935,9370.38,391.9047,0.189873417721519,0.6666666666666666
SYNCID0000007538,22611.0,54457.19,202,14,216,1.1375,0,1,91,8248.87,1615.0714285714287,12859.45,269.5900495049505,0.255,0.0
SYNCID0000007539,7470.27,156051.56,26,5,31,3.1481481481481484,1,1,85,2616.22,1494.054,146016.97,6001.983076923077,0.07692307692307693,0.0
SYNCID0000007540,22307.469999999998,189724.68,75,16,91,1.5689655172413792,1,4,91,5406.5,1394.2168749999998,103093.23,2529.6623999999997,0.3448275862068966,1.0
SYNCID0000007541,32466.62,1603.23,1,3,4,28.666666666666668,-1,2,86,28539.53,10822.206666666667,1603.23,1603.23,0.0,0.0
SYNCID0000007542,532372.76,300218.63,138,200,338,1.2297297297297298,0,3,91,108442.66,2661.8638,42301.73,2175.4973188405797,0.10869565217391304,0.7777777777777778
SYNCID0000007543,31763.37,53315.17,53,17,70,2.022222222222222,0,4,91,8779.34,1868.4335294117645,8436.45,1005.9466037735849,0.0,0.0
SYNCID0000007544,146268.71,241713.12,69,18,87,1.9565217391304348,0,2,90,51687.87,8126.039444444444,38411.22,3503.088695652174,0.0,0.0
SYNCID0000007545,126542.53,155075.02000000002,16,23,39,3.1481481481481484,0,3,85,62957.58,5501.849130434783,38027.96,9692.188750000001,0.0,0.0
SYNCID0000007546,484835.37,54901.020000000004,15,6,21,4.611111111111111,1,3,83,452005.69,80805.895,42674.8,3660.068,0.16666666666666666,0.0
SYNCID0000007547,31712.61,125066.78,28,27,55,2.5277777777777777,0,3,91,7286.0,1174.5411111111111,86566.59,4466.670714285714,0.0,0.0
SYNCID0000007548,1330.41,5420.38,18,3,21,4.777777777777778,2,1,86,958.85,443.47,1229.73,301.13222222222225,0.0625,0.0
SYNCID0000007549,-165.15,10559.46,36,1,37,3.107142857142857,1,1,87,-165.15,-165.15,4049.44,293.3183333333333,0.32432432432432434,0.0
SYNCID0000007550,79221.03,2576.0,5,14,19,4.9375,1,3,79,74752.48,5658.6449999999995,917.4,515.2,0.0,0.0
SYNCID0000007551,2396.64,33949.6,116,2,118,1.4,0,1,91,2298.72,1198.32,7909.68,292.66896551724136,0.23008849557522124,0.0
SYNCID0000007553,104373.44,60719.46,48,54,102,1.7307692307692308,0,3,90,17579.81,1932.8414814814814,11488.05,1264.98875,0.0,0.0
SYNCID0000007554,81579.68,84760.06,24,8,32,3.7083333333333335,0,2,89,29044.8,10197.46,31757.51,3531.6691666666666,0.0,0.0
SYNCID0000007555,6179.47,16410.54,2,1,3,24.5,-1,2,49,6179.47,6179.47,16237.5,8205.27,0.0,0.0
SYNCID0000007556,2454.59,28577.6,12,5,17,6.461538461538462,0,2,84,1436.75,490.918,8479.75,2381.4666666666667,0.0,0.0
SYNCID0000007557,24590.71,16123.640000000001,23,15,38,3.0,1,4,90,7706.09,1639.3806666666667,3608.76,701.0278260869566,0.0,0.0
SYNCID0000007558,1034558.52,1244562.47,114,90,204,1.5689655172413792,0,3,91,198193.86,11495.094666666668,437369.25,10917.214649122807,0.25,0.0
SYNCID0000007560,26168.4,14333.13,59,3,62,1.816326530612245,1,1,89,24576.82,8722.800000000001,5754.42,242.934406779661,0.288135593220339,0.0
SYNCID0000007562,128.62,3624.3100000000004,2,2,4,20.666666666666668,-1,2,62,107.1,64.31,3204.07,1812.1550000000002,0.0,0.0
SYNCID0000007563,6929.16,20948.920000000002,11,10,21,5.352941176470588,0,3,91,3459.83,692.9159999999999,18316.56,1904.447272727273,0.0,0.0
SYNCID0000007564,509764.08,595240.33,169,115,284,1.318840579710145,0,2,91,112212.2,4432.731130434783,70291.05,3522.1321301775147,0.2857142857142857,0.0
SYNCID0000007565,3511.4500000000003,31312.969999999998,99,9,108,1.4193548387096775,0,1,88,1071.22,390.16111111111115,7448.61,316.29262626262624,0.3645833333333333,0.0
SYNCID0000007566,20590.07,21249.25,9,6,15,7.818181818181818,0,3,86,8584.27,3431.6783333333333,10766.65,2361.027777777778,0.0,0.0
SYNCID0000007568,27766.59,74834.9,20,21,41,3.0344827586206895,0,3,88,4486.8,1322.2185714285715,49112.76,3741.745,0.0,0.0
SYNCID0000007569,112.96,9688.539999999999,25,1,26,4.190476190476191,2,1,88,112.96,112.96,3374.58,387.54159999999996,0.22727272727272727,0.0
SYNCID0000007570,53772.46,105468.34,99,25,124,1.4745762711864407,0,1,87,41889.55,2150.8984,52413.1,1065.3367676767677,0.30303030303030304,0.0
SYNCID0000007571,3597.71,740.96,2,1,3,14.0,-1,4,28,3597.71,3597.71,612.91,370.48,0.0,0.0
